date,trade_date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
8/25,2026-08-25,3558,臺銀-臺中,0031003000340041,1,2,-1,0.93,9,sell,2026-08-25
8/25,2026-08-25,3558,元大-西屯,0039003800300077,1,0,1,0.93,10,buy,2026-08-25
8/25,2026-08-25,3558,臺銀,1040,0,1,-1,0.93,10,sell,2026-08-25
8/25,2026-08-25,3558,華南永昌-岡山,9324,1,0,1,0.93,11,buy,2026-08-25
8/25,2026-08-25,3558,中國信託-永康,6163,0,1,-1,0.93,11,sell,2026-08-25
8/25,2026-08-25,3558,土銀-白河,0031003000330043,1,0,1,0.93,12,buy,2026-08-25
8/25,2026-08-25,3558,兆豐-小港,0037003000300052,0,1,-1,0.93,12,sell,2026-08-25
8/25,2026-08-25,3558,第一金-自由,0035003300380045,1,0,1,0.93,13,buy,2026-08-25
8/25,2026-08-25,3558,兆豐-新竹,0037003000300056,0,1,-1,0.93,13,sell,2026-08-25
8/25,2026-08-25,3558,第一金-彰化,5386,1,0,1,0.93,14,buy,2026-08-25
8/25,2026-08-25,3558,玉山-高雄,8843,0,1,-1,0.93,14,sell,2026-08-25
8/25,2026-08-25,3558,第一金-桃園,5385,1,0,1,0.93,15,buy,2026-08-25
8/25,2026-08-25,3558,凱基-大安,9291,0,1,-1,0.93,15,sell,2026-08-25
8/25,2026-08-25,3563,永豐金-竹北,0039004100390050,10,0,10,3.44,1,buy,2026-08-25
8/25,2026-08-25,3563,摩根大通,8440,3,20,-17,5.84,1,sell,2026-08-25
8/25,2026-08-25,3563,凱基-竹北,9234,7,0,7,2.41,2,buy,2026-08-25
8/25,2026-08-25,3563,群益金鼎-內湖,0039003100380064,0,10,-10,3.44,2,sell,2026-08-25
8/25,2026-08-25,3563,國票-安和,003700370039005a,8,1,7,2.41,3,buy,2026-08-25
8/25,2026-08-25,3563,玉山-桃園,0038003800340046,0,7,-7,2.41,3,sell,2026-08-25
8/25,2026-08-25,3563,台新-屏東,003900420031006e,5,0,5,1.72,4,buy,2026-08-25
8/25,2026-08-25,3563,台新,0039004200300030,6,12,-6,2.06,4,sell,2026-08-25
8/25,2026-08-25,3563,富邦-新竹,9647,4,0,4,1.37,5,buy,2026-08-25
8/25,2026-08-25,3563,永豐金證券,0039004100300030,2,8,-6,2.06,5,sell,2026-08-25
8/25,2026-08-25,3563,美商高盛,1480,19,16,3,1.03,6,buy,2026-08-25
8/25,2026-08-25,3563,玉山-嘉義,8848,0,5,-5,1.72,6,sell,2026-08-25
8/25,2026-08-25,3563,北城證券,7750,4,1,3,1.03,7,buy,2026-08-25
8/25,2026-08-25,3563,凱基-三重,9205,0,5,-5,1.72,7,sell,2026-08-25
8/25,2026-08-25,3563,華南永昌-鳳山,9331,3,0,3,1.03,8,buy,2026-08-25
8/25,2026-08-25,3563,國票證券,7790,1,5,-4,1.37,8,sell,2026-08-25
8/25,2026-08-25,3563,統一-高雄,5851,2,0,2,0.69,9,buy,2026-08-25
8/25,2026-08-25,3563,凱基-嘉義,9252,0,4,-4,1.37,9,sell,2026-08-25
8/25,2026-08-25,3563,元大-草屯,0039003800390045,2,0,2,0.69,10,buy,2026-08-25
8/25,2026-08-25,3563,元大證券,9800,21,25,-4,1.37,10,sell,2026-08-25
8/25,2026-08-25,3563,富邦-台東,9608,2,0,2,0.69,11,buy,2026-08-25
8/25,2026-08-25,3563,台灣摩根士丹利,1470,9,12,-3,1.03,11,sell,2026-08-25
8/25,2026-08-25,3563,華南永昌-台南,9306,2,0,2,0.69,12,buy,2026-08-25
8/25,2026-08-25,3563,國票-博愛,003700370039007a,0,3,-3,1.03,12,sell,2026-08-25
8/25,2026-08-25,3563,華南永昌-東昇,9386,2,0,2,0.69,13,buy,2026-08-25
8/25,2026-08-25,3563,國泰-敦南,8888,2,5,-3,1.03,13,sell,2026-08-25
8/25,2026-08-25,3563,永豐金-中正,0039004100390055,2,0,2,0.69,14,buy,2026-08-25
8/25,2026-08-25,3563,玉山-新竹,0038003800340048,0,2,-2,0.69,14,sell,2026-08-25
8/25,2026-08-25,3563,元大-樹林,003900380039006a,2,0,2,0.69,15,buy,2026-08-25
8/25,2026-08-25,3563,國票-天祥,0037003700390056,0,2,-2,0.69,15,sell,2026-08-25
8/25,2026-08-25,3564,中國信託-中壢,0036003100360041,4,0,4,9.3,1,buy,2026-08-25
8/25,2026-08-25,3564,美林,1440,1,4,-3,6.98,1,sell,2026-08-25
8/25,2026-08-25,3564,摩根大通,8440,7,5,2,4.65,2,buy,2026-08-25
8/25,2026-08-25,3564,日進,5660,0,3,-3,6.98,2,sell,2026-08-25
8/25,2026-08-25,3564,凱基-站前,0039003200300046,2,0,2,4.65,3,buy,2026-08-25
8/25,2026-08-25,3564,兆豐-南門,0037003000300067,0,2,-2,4.65,3,sell,2026-08-25
8/25,2026-08-25,3564,凱基-台北,9268,6,4,2,4.65,4,buy,2026-08-25
8/25,2026-08-25,3564,凱基-五股,0039003200310047,0,2,-2,4.65,4,sell,2026-08-25
8/25,2026-08-25,3564,台新-新店,0039004200320032,2,1,1,2.33,5,buy,2026-08-25
8/25,2026-08-25,3564,富邦-陽明,9604,0,2,-2,4.65,5,sell,2026-08-25
8/25,2026-08-25,3564,中國信託-文心,6164,1,0,1,2.33,6,buy,2026-08-25
8/25,2026-08-25,3564,富邦-三重,9677,0,2,-2,4.65,6,sell,2026-08-25
8/25,2026-08-25,3564,大昌-桃園,6465,1,0,1,2.33,7,buy,2026-08-25
8/25,2026-08-25,3564,台新-大裕,003900420032006c,0,2,-2,4.65,7,sell,2026-08-25
8/25,2026-08-25,3564,美商高盛,1480,3,2,1,2.33,8,buy,2026-08-25
8/25,2026-08-25,3564,大昌-新店,6464,0,1,-1,2.33,8,sell,2026-08-25
8/25,2026-08-25,3564,美好-高雄,5264,1,0,1,2.33,9,buy,2026-08-25
8/25,2026-08-25,3564,華南永昌,9300,0,1,-1,2.33,9,sell,2026-08-25
8/25,2026-08-25,3564,凱基-高美館,9215,1,0,1,2.33,10,buy,2026-08-25
8/25,2026-08-25,3564,華南永昌-台南,9306,0,1,-1,2.33,10,sell,2026-08-25
8/25,2026-08-25,3564,凱基-科園,9254,1,0,1,2.33,11,buy,2026-08-25
8/25,2026-08-25,3564,富邦-嘉義,9692,0,1,-1,2.33,11,sell,2026-08-25
8/25,2026-08-25,3564,華南永昌-豐原,9366,1,0,1,2.33,12,buy,2026-08-25
8/25,2026-08-25,3564,國泰-敦南,8888,0,1,-1,2.33,12,sell,2026-08-25
8/25,2026-08-25,3564,富邦-敦南,9663,1,0,1,2.33,13,buy,2026-08-25
8/25,2026-08-25,3564,群益金鼎-敦南,9101,0,1,-1,2.33,13,sell,2026-08-25
8/25,2026-08-25,3564,元大-大甲,0039003800390055,1,0,1,2.33,14,buy,2026-08-25
8/25,2026-08-25,3564,元大證券,9800,1,1,0,0.0,14,sell,2026-08-25
8/25,2026-08-25,3564,台新-建北,0039004200310038,1,0,1,2.33,15,buy,2026-08-25
8/25,2026-08-25,3564,華南永昌-古亭,9309,0,0,0,0.0,15,sell,2026-08-25
8/25,2026-08-25,3567,新光,8560,9,0,9,33.33,1,buy,2026-08-25
8/25,2026-08-25,3567,凱基-台北,9268,1,8,-7,25.93,1,sell,2026-08-25
8/25,2026-08-25,3567,元大-大統,003900380031007a,3,0,3,11.11,2,buy,2026-08-25
8/25,2026-08-25,3567,京城,8490,0,4,-4,14.81,2,sell,2026-08-25
8/25,2026-08-25,3567,台灣摩根士丹利,1470,2,0,2,7.41,3,buy,2026-08-25
8/25,2026-08-25,3567,第一金-彰化,5386,0,2,-2,7.41,3,sell,2026-08-25
8/25,2026-08-25,3567,新光-台中,8561,1,0,1,3.7,4,buy,2026-08-25
8/25,2026-08-25,3567,新光-高雄,8562,0,2,-2,7.41,4,sell,2026-08-25
8/25,2026-08-25,3567,美林,1440,1,0,1,3.7,5,buy,2026-08-25
8/25,2026-08-25,3567,第一金-澎湖,5387,0,1,-1,3.7,5,sell,2026-08-25
8/25,2026-08-25,3567,合庫證券,1020,1,0,1,3.7,6,buy,2026-08-25
8/25,2026-08-25,3567,玉山-數位,003800380034004d,0,1,-1,3.7,6,sell,2026-08-25
8/25,2026-08-25,3567,統一-東湖,0035003800350052,1,0,1,3.7,7,buy,2026-08-25
8/25,2026-08-25,3567,國泰-敦南,8888,1,2,-1,3.7,7,sell,2026-08-25
8/25,2026-08-25,3567,致和-高雄,7036,1,0,1,3.7,8,buy,2026-08-25
8/25,2026-08-25,3567,群益金鼎-竹南,0039003100380069,0,1,-1,3.7,8,sell,2026-08-25
8/25,2026-08-25,3567,元大-竹科,003900380030004b,1,0,1,3.7,9,buy,2026-08-25
8/25,2026-08-25,3567,永豐金-彰化,0039004100390073,0,1,-1,3.7,9,sell,2026-08-25
8/25,2026-08-25,3567,元大-景美,0039003800340048,1,0,1,3.7,10,buy,2026-08-25
8/25,2026-08-25,3567,台新-府城,0039004200320039,0,1,-1,3.7,10,sell,2026-08-25
8/25,2026-08-25,3567,永豐金-中和,0039004100390042,1,0,1,3.7,11,buy,2026-08-25
8/25,2026-08-25,3567,台新-花蓮,0039004200320079,0,1,-1,3.7,11,sell,2026-08-25
8/25,2026-08-25,3567,元大-北投,0039003800390041,0,0,0,0.0,12,buy,2026-08-25
8/25,2026-08-25,3567,新光-台南,8564,0,0,0,0.0,12,sell,2026-08-25
8/25,2026-08-25,3567,美好-蘆洲,5261,0,0,0,0.0,13,buy,2026-08-25
8/25,2026-08-25,3567,國票證券,7790,0,0,0,0.0,13,sell,2026-08-25
8/25,2026-08-25,3567,國泰-桃園,8885,0,0,0,0.0,14,buy,2026-08-25
8/25,2026-08-25,3567,台新-板橋,0039004200320062,0,0,0,0.0,14,sell,2026-08-25
8/25,2026-08-25,3567,永豐金證券,0039004100300030,0,0,0,0.0,15,buy,2026-08-25
8/25,2026-08-25,3567,大昌,6460,0,0,0,0.0,15,sell,2026-08-25
8/25,2026-08-25,3570,凱基-站前,0039003200300046,2,0,2,16.67,1,buy,2026-08-25
8/25,2026-08-25,3570,凱基-台北,9268,0,2,-2,16.67,1,sell,2026-08-25
8/25,2026-08-25,3570,富邦-新竹,9647,1,0,1,8.33,2,buy,2026-08-25
8/25,2026-08-25,3570,統一-新營,0035003800350045,0,1,-1,8.33,2,sell,2026-08-25
8/25,2026-08-25,3570,統一-桃園,0035003800350048,1,0,1,8.33,3,buy,2026-08-25
8/25,2026-08-25,3570,亞東-板橋,2181,0,1,-1,8.33,3,sell,2026-08-25
8/25,2026-08-25,3570,國泰-松江,8883,1,0,1,8.33,4,buy,2026-08-25
8/25,2026-08-25,3570,摩根大通,8440,0,1,-1,8.33,4,sell,2026-08-25
8/25,2026-08-25,3570,玉山-新莊,8842,1,0,1,8.33,5,buy,2026-08-25
8/25,2026-08-25,3570,臺銀-臺中,0031003000340041,0,1,-1,8.33,5,sell,2026-08-25
8/25,2026-08-25,3570,兆豐-高雄,003700300030005a,1,0,1,8.33,6,buy,2026-08-25
8/25,2026-08-25,3570,華南永昌-民權,9312,0,1,-1,8.33,6,sell,2026-08-25
8/25,2026-08-25,3570,富邦-台北,9623,1,0,1,8.33,7,buy,2026-08-25
8/25,2026-08-25,3570,富邦-新營,9693,0,1,-1,8.33,7,sell,2026-08-25
8/25,2026-08-25,3570,富邦-桃園,9665,1,0,1,8.33,8,buy,2026-08-25
8/25,2026-08-25,3570,元大-草屯,0039003800390045,0,1,-1,8.33,8,sell,2026-08-25
8/25,2026-08-25,3570,元大-中和,0039003800390065,1,0,1,8.33,9,buy,2026-08-25
8/25,2026-08-25,3570,元大-鹿港,0039003800390053,0,1,-1,8.33,9,sell,2026-08-25
8/25,2026-08-25,3570,元大-敦南,0039003800390050,0,0,0,0.0,10,buy,2026-08-25
8/25,2026-08-25,3570,永豐金-板新,003900410039004a,0,1,-1,8.33,10,sell,2026-08-25
8/25,2026-08-25,3570,兆豐-台南,7006,0,0,0,0.0,11,buy,2026-08-25
8/25,2026-08-25,3570,元大-歸仁,0039003800310061,0,0,0,0.0,11,sell,2026-08-25
8/25,2026-08-25,3570,國票-敦北法人,0037003700390063,0,0,0,0.0,12,buy,2026-08-25
8/25,2026-08-25,3570,康和-板橋,0038003400350044,0,0,0,0.0,12,sell,2026-08-25
8/25,2026-08-25,3570,元大-內湖民權,9867,0,0,0,0.0,13,buy,2026-08-25
8/25,2026-08-25,3570,新光,8560,0,0,0,0.0,13,sell,2026-08-25
8/25,2026-08-25,3570,富邦-陽明,9604,0,0,0,0.0,14,buy,2026-08-25
8/25,2026-08-25,3570,群益金鼎-桃園,9189,0,0,0,0.0,15,buy,2026-08-25
8/25,2026-08-25,3576,美林,1440,1275,971,304,4.31,1,buy,2026-08-25
8/25,2026-08-25,3576,台灣摩根士丹利,1470,313,803,-490,6.94,1,sell,2026-08-25
8/25,2026-08-25,3576,群益金鼎-大安,0039003100380065,210,100,110,1.56,2,buy,2026-08-25
8/25,2026-08-25,3576,新加坡商瑞銀,1650,403,741,-338,4.79,2,sell,2026-08-25
8/25,2026-08-25,3576,永豐金-市政,0039004100390057,103,7,96,1.36,3,buy,2026-08-25
8/25,2026-08-25,3576,合庫-自強,0031003000320043,63,181,-118,1.67,3,sell,2026-08-25
8/25,2026-08-25,3576,元大-桃興,9894,101,7,94,1.33,4,buy,2026-08-25
8/25,2026-08-25,3576,美商高盛,1480,199,306,-107,1.52,4,sell,2026-08-25
8/25,2026-08-25,3576,永豐金證券,0039004100300030,93,6,87,1.23,5,buy,2026-08-25
8/25,2026-08-25,3576,土銀-高雄,1033,0,100,-100,1.42,5,sell,2026-08-25
8/25,2026-08-25,3576,元大-大雅,0039003800330069,75,2,73,1.03,6,buy,2026-08-25
8/25,2026-08-25,3576,合庫-桃園,0031003000320045,3,100,-97,1.37,6,sell,2026-08-25
8/25,2026-08-25,3576,富邦-陽明,9604,58,4,54,0.77,7,buy,2026-08-25
8/25,2026-08-25,3576,新光,8560,14,89,-75,1.06,7,sell,2026-08-25
8/25,2026-08-25,3576,元大-大天母,9893,54,1,53,0.75,8,buy,2026-08-25
8/25,2026-08-25,3576,富邦-板橋,9655,2,73,-71,1.01,8,sell,2026-08-25
8/25,2026-08-25,3576,元大-彰化民生,003900380039004a,104,56,48,0.68,9,buy,2026-08-25
8/25,2026-08-25,3576,華南永昌-東勢,9358,7,53,-46,0.65,9,sell,2026-08-25
8/25,2026-08-25,3576,元大-嘉義,0039003800390067,103,59,44,0.62,10,buy,2026-08-25
8/25,2026-08-25,3576,群益金鼎-竹南,0039003100380069,4,47,-43,0.61,10,sell,2026-08-25
8/25,2026-08-25,3576,元大-淡水,9899,55,20,35,0.5,11,buy,2026-08-25
8/25,2026-08-25,3576,凱基-士林,9238,0,40,-40,0.57,11,sell,2026-08-25
8/25,2026-08-25,3576,永豐金-內湖,0039004100390067,34,0,34,0.48,12,buy,2026-08-25
8/25,2026-08-25,3576,台新-新竹,0039004200320047,5,40,-35,0.5,12,sell,2026-08-25
8/25,2026-08-25,3576,群益金鼎-館前,0039003100330059,30,0,30,0.43,13,buy,2026-08-25
8/25,2026-08-25,3576,元大證券,9800,157,191,-34,0.48,13,sell,2026-08-25
8/25,2026-08-25,3576,華南永昌-虎尾,9377,34,4,30,0.43,14,buy,2026-08-25
8/25,2026-08-25,3576,富邦-仁愛,9676,80,114,-34,0.48,14,sell,2026-08-25
8/25,2026-08-25,3576,富邦-宜蘭,9686,66,38,28,0.4,15,buy,2026-08-25
8/25,2026-08-25,3576,國泰-忠孝,8887,6,39,-33,0.47,15,sell,2026-08-25
8/25,2026-08-25,3577,第一金-高雄,5383,34,0,34,15.25,1,buy,2026-08-25
8/25,2026-08-25,3577,凱基-台北,9268,13,46,-33,14.8,1,sell,2026-08-25
8/25,2026-08-25,3577,群益金鼎-市府,0039003100300044,20,0,20,8.97,2,buy,2026-08-25
8/25,2026-08-25,3577,美林,1440,0,14,-14,6.28,2,sell,2026-08-25
8/25,2026-08-25,3577,新百王,6210,9,0,9,4.04,3,buy,2026-08-25
8/25,2026-08-25,3577,新光,8560,0,11,-11,4.93,3,sell,2026-08-25
8/25,2026-08-25,3577,兆豐證券,7000,8,0,8,3.59,4,buy,2026-08-25
8/25,2026-08-25,3577,台灣摩根士丹利,1470,6,16,-10,4.48,4,sell,2026-08-25
8/25,2026-08-25,3577,國泰-敦南,8888,6,0,6,2.69,5,buy,2026-08-25
8/25,2026-08-25,3577,元大-東港,0039003800390066,0,10,-10,4.48,5,sell,2026-08-25
8/25,2026-08-25,3577,元大-民雄,0039003800310056,4,0,4,1.79,6,buy,2026-08-25
8/25,2026-08-25,3577,台新-大裕,003900420032006c,0,8,-8,3.59,6,sell,2026-08-25
8/25,2026-08-25,3577,口袋證券,6620,3,0,3,1.35,7,buy,2026-08-25
8/25,2026-08-25,3577,港商野村,1560,0,7,-7,3.14,7,sell,2026-08-25
8/25,2026-08-25,3577,元大-中山北路,0039003800300061,3,0,3,1.35,8,buy,2026-08-25
8/25,2026-08-25,3577,國票證券,7790,0,6,-6,2.69,8,sell,2026-08-25
8/25,2026-08-25,3577,元大-大統,003900380031007a,3,0,3,1.35,9,buy,2026-08-25
8/25,2026-08-25,3577,摩根大通,8440,5,10,-5,2.24,9,sell,2026-08-25
8/25,2026-08-25,3577,元大-忠孝,9871,3,0,3,1.35,10,buy,2026-08-25
8/25,2026-08-25,3577,元大證券,9800,13,17,-4,1.79,10,sell,2026-08-25
8/25,2026-08-25,3577,合庫-台南,1022,2,0,2,0.9,11,buy,2026-08-25
8/25,2026-08-25,3577,統一-板橋,0035003800350050,0,3,-3,1.35,11,sell,2026-08-25
8/25,2026-08-25,3577,統一-高雄,5851,2,0,2,0.9,12,buy,2026-08-25
8/25,2026-08-25,3577,元大-高雄,003900380031006d,0,3,-3,1.35,12,sell,2026-08-25
8/25,2026-08-25,3577,德信-和平,6915,2,0,2,0.9,13,buy,2026-08-25
8/25,2026-08-25,3577,玉山-新竹,0038003800340048,0,2,-2,0.9,13,sell,2026-08-25
8/25,2026-08-25,3577,兆豐-北高雄,0037003000300049,2,0,2,0.9,14,buy,2026-08-25
8/25,2026-08-25,3577,富邦-新莊,0039003600320044,0,2,-2,0.9,14,sell,2026-08-25
8/25,2026-08-25,3577,群益金鼎-中壢,0039003100380041,2,0,2,0.9,15,buy,2026-08-25
8/25,2026-08-25,3577,台新-城中,0039004200320045,0,2,-2,0.9,15,sell,2026-08-25
8/25,2026-08-25,3580,美商高盛,1480,25,2,23,14.11,1,buy,2026-08-25
8/25,2026-08-25,3580,摩根大通,8440,6,24,-18,11.04,1,sell,2026-08-25
8/25,2026-08-25,3580,國泰-忠孝,8887,22,0,22,13.5,2,buy,2026-08-25
8/25,2026-08-25,3580,凱基-台北,9268,6,19,-13,7.98,2,sell,2026-08-25
8/25,2026-08-25,3580,富邦-北港,0039003600390043,7,0,7,4.29,3,buy,2026-08-25
8/25,2026-08-25,3580,台灣摩根士丹利,1470,1,12,-11,6.75,3,sell,2026-08-25
8/25,2026-08-25,3580,元大-中壢,9834,6,1,5,3.07,4,buy,2026-08-25
8/25,2026-08-25,3580,第一金-華江,0035003300380057,0,10,-10,6.13,4,sell,2026-08-25
8/25,2026-08-25,3580,中國信託-三重,6161,5,0,5,3.07,5,buy,2026-08-25
8/25,2026-08-25,3580,元大證券,9800,6,12,-6,3.68,5,sell,2026-08-25
8/25,2026-08-25,3580,玉山-大里,003800380034004a,5,0,5,3.07,6,buy,2026-08-25
8/25,2026-08-25,3580,元大-桃園,0039003800380042,1,5,-4,2.45,6,sell,2026-08-25
8/25,2026-08-25,3580,美好-蘆洲,5261,4,0,4,2.45,7,buy,2026-08-25
8/25,2026-08-25,3580,台新-高雄,0039004200310067,1,5,-4,2.45,7,sell,2026-08-25
8/25,2026-08-25,3580,兆豐-台中港,7005,2,0,2,1.23,8,buy,2026-08-25
8/25,2026-08-25,3580,國票證券,7790,1,4,-3,1.84,8,sell,2026-08-25
8/25,2026-08-25,3580,新加坡商瑞銀,1650,3,1,2,1.23,9,buy,2026-08-25
8/25,2026-08-25,3580,聯邦證券,8580,0,2,-2,1.23,9,sell,2026-08-25
8/25,2026-08-25,3580,光和-溪湖,6381,2,0,2,1.23,10,buy,2026-08-25
8/25,2026-08-25,3580,華南永昌-基隆,9322,0,2,-2,1.23,10,sell,2026-08-25
8/25,2026-08-25,3580,兆豐-公益,003700300030004a,2,0,2,1.23,11,buy,2026-08-25
8/25,2026-08-25,3580,華南永昌-長虹,9333,0,2,-2,1.23,11,sell,2026-08-25
8/25,2026-08-25,3580,國票-台中,0037003700390076,2,0,2,1.23,12,buy,2026-08-25
8/25,2026-08-25,3580,富邦-南員林,0039003600310052,0,2,-2,1.23,12,sell,2026-08-25
8/25,2026-08-25,3580,群益金鼎-桃園,9189,1,0,1,0.61,13,buy,2026-08-25
8/25,2026-08-25,3580,永豐金-竹科,0039004100390058,0,2,-2,1.23,13,sell,2026-08-25
8/25,2026-08-25,3580,合庫-自強,0031003000320043,2,1,1,0.61,14,buy,2026-08-25
8/25,2026-08-25,3580,台新-台中,0039004200310068,1,3,-2,1.23,14,sell,2026-08-25
8/25,2026-08-25,3580,第一金-路竹,0035003300380050,1,0,1,0.61,15,buy,2026-08-25
8/25,2026-08-25,3580,元大-上新莊,0039003800330047,0,2,-2,1.23,15,sell,2026-08-25
8/25,2026-08-25,3581,台灣摩根士丹利,1470,45,4,41,15.41,1,buy,2026-08-25
8/25,2026-08-25,3581,凱基-台北,9268,13,38,-25,9.4,1,sell,2026-08-25
8/25,2026-08-25,3581,美商高盛,1480,25,17,8,3.01,2,buy,2026-08-25
8/25,2026-08-25,3581,摩根大通,8440,12,33,-21,7.89,2,sell,2026-08-25
8/25,2026-08-25,3581,富邦-板橋,9655,8,1,7,2.63,3,buy,2026-08-25
8/25,2026-08-25,3581,群益金鼎-內湖,0039003100380064,0,14,-14,5.26,3,sell,2026-08-25
8/25,2026-08-25,3581,港商野村,1560,6,1,5,1.88,4,buy,2026-08-25
8/25,2026-08-25,3581,凱基-湖口,003900320030004e,0,8,-8,3.01,4,sell,2026-08-25
8/25,2026-08-25,3581,台新-宜蘭,0039004200320055,5,0,5,1.88,5,buy,2026-08-25
8/25,2026-08-25,3581,統一,5850,0,6,-6,2.26,5,sell,2026-08-25
8/25,2026-08-25,3581,新加坡商瑞銀,1650,12,8,4,1.5,6,buy,2026-08-25
8/25,2026-08-25,3581,華南永昌-苗栗,9362,0,6,-6,2.26,6,sell,2026-08-25
8/25,2026-08-25,3581,統一-三重,003500380035004a,4,0,4,1.5,7,buy,2026-08-25
8/25,2026-08-25,3581,合庫-嘉義,1024,0,5,-5,1.88,7,sell,2026-08-25
8/25,2026-08-25,3581,凱基-竹科,9272,4,0,4,1.5,8,buy,2026-08-25
8/25,2026-08-25,3581,中國信託-中壢,0036003100360041,0,5,-5,1.88,8,sell,2026-08-25
8/25,2026-08-25,3581,凱基-頭份,9296,3,0,3,1.13,9,buy,2026-08-25
8/25,2026-08-25,3581,玉山-桃園,0038003800340046,0,4,-4,1.5,9,sell,2026-08-25
8/25,2026-08-25,3581,元大-古亭,003900380039006b,4,1,3,1.13,10,buy,2026-08-25
8/25,2026-08-25,3581,元大-豐原,9838,9,13,-4,1.5,10,sell,2026-08-25
8/25,2026-08-25,3581,永豐金-新莊,0039004100390048,3,0,3,1.13,11,buy,2026-08-25
8/25,2026-08-25,3581,新光-新竹,8563,0,3,-3,1.13,11,sell,2026-08-25
8/25,2026-08-25,3581,永豐金-竹科,0039004100390058,2,0,2,0.75,12,buy,2026-08-25
8/25,2026-08-25,3581,群益金鼎-竹南,0039003100380069,1,4,-3,1.13,12,sell,2026-08-25
8/25,2026-08-25,3581,美林,1440,3,1,2,0.75,13,buy,2026-08-25
8/25,2026-08-25,3581,元大-嘉義,0039003800390067,0,3,-3,1.13,13,sell,2026-08-25
8/25,2026-08-25,3581,統一-竹南,003500380035006d,2,0,2,0.75,14,buy,2026-08-25
8/25,2026-08-25,3581,統一-金門,0035003800350057,0,2,-2,0.75,14,sell,2026-08-25
8/25,2026-08-25,3581,兆豐-中壢,0037003000300062,3,1,2,0.75,15,buy,2026-08-25
8/25,2026-08-25,3581,群益金鼎-建成,003900310038004c,0,2,-2,0.75,15,sell,2026-08-25
8/25,2026-08-25,3583,富邦-竹北,9624,11,0,11,2.28,1,buy,2026-08-25
8/25,2026-08-25,3583,美商高盛,1480,32,47,-15,3.11,1,sell,2026-08-25
8/25,2026-08-25,3583,新加坡商瑞銀,1650,41,32,9,1.87,2,buy,2026-08-25
8/25,2026-08-25,3583,元大證券,9800,33,44,-11,2.28,2,sell,2026-08-25
8/25,2026-08-25,3583,國泰證券,8880,12,4,8,1.66,3,buy,2026-08-25
8/25,2026-08-25,3583,台灣摩根士丹利,1470,30,36,-6,1.24,3,sell,2026-08-25
8/25,2026-08-25,3583,元大-土城永寧,9875,5,0,5,1.04,4,buy,2026-08-25
8/25,2026-08-25,3583,臺銀,1040,2,7,-5,1.04,4,sell,2026-08-25
8/25,2026-08-25,3583,元大-大同,0039003800390047,3,0,3,0.62,5,buy,2026-08-25
8/25,2026-08-25,3583,群益金鼎-民權,9131,1,5,-4,0.83,5,sell,2026-08-25
8/25,2026-08-25,3583,永豐金證券,0039004100300030,18,15,3,0.62,6,buy,2026-08-25
8/25,2026-08-25,3583,摩根大通,8440,9,12,-3,0.62,6,sell,2026-08-25
8/25,2026-08-25,3583,國泰-敦南,8888,12,10,2,0.41,7,buy,2026-08-25
8/25,2026-08-25,3583,台新-板橋,0039004200320062,0,3,-3,0.62,7,sell,2026-08-25
8/25,2026-08-25,3583,中國信託-高雄,003600310036004b,2,0,2,0.41,8,buy,2026-08-25
8/25,2026-08-25,3583,富邦-宜蘭,9686,0,3,-3,0.62,8,sell,2026-08-25
8/25,2026-08-25,3583,永豐金-新竹,0039004100390037,2,0,2,0.41,9,buy,2026-08-25
8/25,2026-08-25,3583,國泰-高雄,8881,1,3,-2,0.41,9,sell,2026-08-25
8/25,2026-08-25,3583,富邦-仁愛,9676,2,0,2,0.41,10,buy,2026-08-25
8/25,2026-08-25,3583,元大-歸仁,0039003800310061,4,6,-2,0.41,10,sell,2026-08-25
8/25,2026-08-25,3583,台新-建北,0039004200310038,2,0,2,0.41,11,buy,2026-08-25
8/25,2026-08-25,3583,兆豐-桃鶯,0037003000300055,0,2,-2,0.41,11,sell,2026-08-25
8/25,2026-08-25,3583,台新-新店,0039004200320032,2,0,2,0.41,12,buy,2026-08-25
8/25,2026-08-25,3583,花旗環球,1590,0,2,-2,0.41,12,sell,2026-08-25
8/25,2026-08-25,3583,第一金-新竹,0035003300380042,2,0,2,0.41,13,buy,2026-08-25
8/25,2026-08-25,3583,美林,1440,9,11,-2,0.41,13,sell,2026-08-25
8/25,2026-08-25,3583,華南永昌-鶯歌,9319,3,1,2,0.41,14,buy,2026-08-25
8/25,2026-08-25,3583,華南永昌-南京,9326,1,3,-2,0.41,14,sell,2026-08-25
8/25,2026-08-25,3583,中國信託,6160,1,0,1,0.21,15,buy,2026-08-25
8/25,2026-08-25,3583,群益金鼎,9100,1,3,-2,0.41,15,sell,2026-08-25
8/25,2026-08-25,3587,永豐金-萬盛,0039004100390032,11,0,11,3.81,1,buy,2026-08-25
8/25,2026-08-25,3587,兆豐-三民,0037003000300068,0,15,-15,5.19,1,sell,2026-08-25
8/25,2026-08-25,3587,兆豐-鹿港,0037003000300066,10,0,10,3.46,2,buy,2026-08-25
8/25,2026-08-25,3587,摩根大通,8440,3,18,-15,5.19,2,sell,2026-08-25
8/25,2026-08-25,3587,台灣摩根士丹利,1470,16,7,9,3.11,3,buy,2026-08-25
